OTU_ID,taxonomy
OTU_117,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__Unassigned.Hyphomicrobium
OTU_537,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__Unassigned.Hyphomicrobium
OTU_224,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pedomicrobium; s__uncultured Hyphomicrobiaceae bacterium
OTU_416,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__Unassigned.Hyphomicrobium
OTU_195,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia; s__Unassigned.Devosia
OTU_559,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia; s__Unassigned.Devosia
OTU_857,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Pseudolabrys; s__Unassigned.Pseudolabrys
OTU_925,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales Incertae Sedis; g__Phreatobacter; s__Unassigned.Phreatobacter
OTU_257,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Unassigned.Beijerinckiaceae; s__Unassigned.Beijerinckiaceae
OTU_54,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium; s__Unassigned.Methylobacterium
OTU_185,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Unassigned.Beijerinckiaceae; s__Unassigned.Beijerinckiaceae
OTU_61,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Bosea; s__Unassigned.Bosea
OTU_146,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium; s__Unassigned.Methylobacterium
OTU_783,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Bosea; s__Unassigned.Bosea
OTU_112,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Unassigned.Beijerinckiaceae; s__Unassigned.Beijerinckiaceae
OTU_280,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Unassigned.Rhizobiaceae; s__Unassigned.Rhizobiaceae
OTU_564,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Pseudolabrys; s__Unassigned.Pseudolabrys
OTU_178,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Unassigned.Xanthobacteraceae; s__Unassigned.Xanthobacteraceae
OTU_300,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Rhodopseudomonas; s__Unassigned.Rhodopseudomonas
OTU_40,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Unassigned.Bradyrhizobium
OTU_401,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Unassigned.Xanthobacteraceae; s__Unassigned.Xanthobacteraceae
OTU_520,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Unassigned.Sphingomonas
OTU_13,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Unassigned.Sphingomonadaceae; s__Unassigned.Sphingomonadaceae
OTU_202,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__Unassigned.Novosphingobium
OTU_967,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Unassigned.Sphingomonas
OTU_136,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales Incertae Sedis; g__Unassigned.Rhizobiales Incertae Sedis; s__Unassigned.Rhizobiales Incertae Sedis
OTU_790,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales Incertae Sedis; g__Nordella; s__Unassigned.Nordella
OTU_141,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales Incertae Sedis; g__Unassigned.Rhizobiales Incertae Sedis; s__Unassigned.Rhizobiales Incertae Sedis
OTU_345,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales Incertae Sedis; g__Unassigned.Rhizobiales Incertae Sedis; s__Unassigned.Rhizobiales Incertae Sedis
OTU_152,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales Incertae Sedis; g__Unassigned.Rhizobiales Incertae Sedis; s__Unassigned.Rhizobiales Incertae Sedis
OTU_535,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__Unassigned.Rubellimicrobium
OTU_161,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Unassigned.Paracoccus
OTU_48,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Unassigned.Rhodobacteraceae; s__Unassigned.Rhodobacteraceae
OTU_20,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Unassigned.Rhodobacteraceae; s__Unassigned.Rhodobacteraceae
OTU_97,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Pseudorhodobacter; s__Unassigned.Pseudorhodobacter
OTU_312,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Unassigned.Rhodobacteraceae; s__Unassigned.Rhodobacteraceae
OTU_18,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__Unassigned.Rhodobacter
OTU_225,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__Unassigned.Rhodobacter
OTU_593,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Unassigned.Rhodobacteraceae; s__Unassigned.Rhodobacteraceae
OTU_1078,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Unassigned.Rhizobiaceae; s__Unassigned.Rhizobiaceae
OTU_1013,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium; s__Unassigned.Mesorhizobium
OTU_66,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium; s__Unassigned.Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
OTU_888,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Unassigned.Rhizobiaceae; s__Unassigned.Rhizobiaceae
OTU_298,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Unassigned.Rhizobiaceae; s__Unassigned.Rhizobiaceae
OTU_256,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Unassigned.Rhizobiaceae; s__Unassigned.Rhizobiaceae
OTU_118,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Pleomorphomonadaceae; g__Pleomorphomonas; s__Unassigned.Pleomorphomonas
OTU_549,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__Unassigned.Holosporaceae; s__Unassigned.Holosporaceae
OTU_139,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Unassigned.Brevundimonas
OTU_301,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella; s__Unassigned.Reyranella
OTU_278,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella; s__Unassigned.Reyranella
OTU_125,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella; s__Unassigned.Reyranella
OTU_144,k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__Unassigned.MB-A2-108; f__Unassigned.MB-A2-108; g__Unassigned.MB-A2-108; s__Unassigned.MB-A2-108
OTU_486,k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__Unassigned.MB-A2-108; f__Unassigned.MB-A2-108; g__Unassigned.MB-A2-108; s__Unassigned.MB-A2-108
OTU_633,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Gordonia; s__Unassigned.Gordonia
OTU_846,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Unassigned.Mycobacterium
OTU_971,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Unassigned.Acidimicrobiia; f__Unassigned.Acidimicrobiia; g__Unassigned.Acidimicrobiia; s__Unassigned.Acidimicrobiia
OTU_126,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Microtrichales; f__Unassigned.Microtrichales; g__Unassigned.Microtrichales; s__Unassigned.Microtrichales
OTU_481,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Microtrichales; f__Unassigned.Microtrichales; g__Unassigned.Microtrichales; s__Unassigned.Microtrichales
OTU_959,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Microtrichales; f__Unassigned.Microtrichales; g__Unassigned.Microtrichales; s__Unassigned.Microtrichales
OTU_295,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__Unassigned.Ilumatobacteraceae; s__Unassigned.Ilumatobacteraceae
OTU_174,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__Unassigned.Ilumatobacteraceae; s__Unassigned.Ilumatobacteraceae
OTU_1027,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__Unassigned.Ilumatobacteraceae; s__Unassigned.Ilumatobacteraceae
OTU_1032,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Microtrichales; f__Unassigned.Microtrichales; g__Unassigned.Microtrichales; s__Unassigned.Microtrichales
OTU_193,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Microtrichales; f__Unassigned.Microtrichales; g__Unassigned.Microtrichales; s__Unassigned.Microtrichales
OTU_418,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Microtrichales; f__Iamiaceae; g__Iamia; s__Unassigned.Iamia
OTU_491,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__IMCC26256; f__Unassigned.IMCC26256; g__Unassigned.IMCC26256; s__Unassigned.IMCC26256
OTU_1021,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__IMCC26256; f__Unassigned.IMCC26256; g__Unassigned.IMCC26256; s__Unassigned.IMCC26256
OTU_909,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__IMCC26256; f__Unassigned.IMCC26256; g__Unassigned.IMCC26256; s__Unassigned.IMCC26256
OTU_140,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__IMCC26256; f__Unassigned.IMCC26256; g__Unassigned.IMCC26256; s__Unassigned.IMCC26256
OTU_241,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Unassigned.Actinomyces
OTU_440,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__Unassigned.Micromonospora
OTU_960,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Unassigned.Micromonosporaceae; s__Unassigned.Micromonosporaceae
OTU_234,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium 1; s__Unassigned.Corynebacterium 1
OTU_329,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium 1; s__Unassigned.Corynebacterium 1
OTU_508,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Unassigned.Nocardia
OTU_767,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Unassigned.Mycobacterium
OTU_978,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Unassigned.Mycobacterium
OTU_1157,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Unassigned.Mycobacterium
OTU_927,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Unassigned.Mycobacterium
OTU_522,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Unassigned.Mycobacterium
OTU_1,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Unassigned.Mycobacterium
OTU_392,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Unassigned.Mycobacterium
OTU_1090,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Unassigned.Mycobacterium
OTU_4,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Unassigned.Mycobacterium
OTU_544,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Unassigned.Mycobacterium
OTU_832,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus; s__Unassigned.Rhodococcus
OTU_350,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Gordonia; s__Unassigned.Gordonia
OTU_89,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Acidipropionibacterium; s__Unassigned.Acidipropionibacterium
OTU_279,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Unassigned.Nocardioides
OTU_281,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Unassigned.Nocardioides
OTU_563,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Unassigned.Nocardioides
OTU_941,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium; s__Unassigned.Brevibacterium
OTU_1076,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae; g__Kineosporia; s__Unassigned.Kineosporia
OTU_370,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae; g__Quadrisphaera; s__Unassigned.Quadrisphaera
OTU_233,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__Unassigned.Rothia
OTU_72,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__Unassigned.Rothia
OTU_154,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Kocuria; s__Unassigned.Kocuria
OTU_263,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Nesterenkonia; s__Unassigned.Nesterenkonia
OTU_76,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Unassigned.Microbacteriaceae; s__Unassigned.Microbacteriaceae
OTU_842,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium; s__Unassigned.Microbacterium
OTU_1014,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium; s__Unassigned.Microbacterium
OTU_292,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Sanguibacteraceae; g__Sanguibacter; s__Unassigned.Sanguibacter
OTU_137,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Janibacter; s__Unassigned.Janibacter
OTU_317,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Frankiales; f__Nakamurellaceae; g__Nakamurella; s__Unassigned.Nakamurella
OTU_333,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Frankiales; f__Sporichthyaceae; g__hgcI clade; s__Unassigned.hgcI clade
OTU_83,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Frankiales; f__Sporichthyaceae; g__hgcI clade; s__Unassigned.hgcI clade
OTU_265,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Frankiales; f__Sporichthyaceae; g__Unassigned.Sporichthyaceae; s__Unassigned.Sporichthyaceae
OTU_475,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Unassigned.Gaiellales; g__Unassigned.Gaiellales; s__Unassigned.Gaiellales
OTU_595,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Unassigned.Gaiellales; g__Unassigned.Gaiellales; s__Unassigned.Gaiellales
OTU_310,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Unassigned.Gaiellales; g__Unassigned.Gaiellales; s__Unassigned.Gaiellales
OTU_339,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Unassigned.Gaiellales; g__Unassigned.Gaiellales; s__Unassigned.Gaiellales
OTU_321,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter; s__Unassigned.Conexibacter
OTU_761,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__Unassigned.67-14; s__Unassigned.67-14
OTU_422,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Unassigned.Gaiellales; g__Unassigned.Gaiellales; s__Unassigned.Gaiellales
OTU_500,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Unassigned.Gaiellales; g__Unassigned.Gaiellales; s__Unassigned.Gaiellales
OTU_410,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Unassigned.Gaiellales; g__Unassigned.Gaiellales; s__Unassigned.Gaiellales
OTU_363,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Unassigned.Gaiellales; g__Unassigned.Gaiellales; s__Unassigned.Gaiellales
OTU_302,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Unassigned.Gaiellales; g__Unassigned.Gaiellales; s__Unassigned.Gaiellales
